item,reason
KR65333HL937,payment_lag_not_identifiable_from_maturity
KR65333HL9A8,payment_lag_not_identifiable_from_maturity
KR65333HL9C4,missing_explicit_survival_coupon
KR65333HLA14,missing_explicit_survival_coupon
KR65333HM935,payment_lag_not_identifiable_from_maturity
KR65333HM976,extra_formula_or_level_PMT_1_FRML
KR65333HM9C3,missing_explicit_survival_coupon
KR65333HMA13,missing_explicit_survival_coupon
KR65333HN974,payment_lag_not_identifiable_from_maturity
KR65333HN9A6,payment_lag_not_identifiable_from_maturity
KR65333HN9C2,missing_explicit_survival_coupon
KR65333HNA12,payment_lag_not_identifiable_from_maturity
KR65333HP979,missing_explicit_survival_coupon
KR65333HP9A4,payment_lag_not_identifiable_from_maturity
KR65333HP9C0,missing_explicit_survival_coupon
KR65333HPA10,payment_lag_not_identifiable_from_maturity
KR65333HQ977,missing_explicit_survival_coupon
KR65333HQ9A3,payment_lag_not_identifiable_from_maturity
KR65333HQ9C9,extra_formula_or_level_PMT_1_FRML
KR65333HS9C7,missing_explicit_survival_coupon
KR65333HT9C6,missing_explicit_survival_coupon
KR65333HV9C2,missing_explicit_survival_coupon
KR65333HW967,payment_lag_not_identifiable_from_maturity
KR65333HW9C1,payment_lag_not_identifiable_from_maturity
KR65333HX965,missing_explicit_survival_coupon
KR65333HX9C0,payment_lag_not_identifiable_from_maturity
KR65333HY963,missing_explicit_survival_coupon
KR65333HY971,payment_lag_not_identifiable_from_maturity
KR65333HY9C9,payment_lag_not_identifiable_from_maturity
KR65333HZ978,payment_lag_not_identifiable_from_maturity
KR65333HZ9C8,payment_lag_not_identifiable_from_maturity
KR65333J0977,payment_lag_not_identifiable_from_maturity
KR65333J09C8,extra_formula_or_level_PMT_1_FRML
KR65333J1975,payment_lag_not_identifiable_from_maturity
KR65333J19A1,payment_lag_not_identifiable_from_maturity
KR65333J29C6,missing_explicit_survival_coupon
KR65333J39A9,payment_lag_not_identifiable_from_maturity
KR65333J39C5,missing_explicit_survival_coupon
KR65333J4961,missing_explicit_survival_coupon
KR65333J49C4,extra_formula_or_level_PMT_1_FRML
KR65333J5968,missing_explicit_survival_coupon
KR65333J6966,missing_explicit_survival_coupon
KR65333J6974,payment_lag_not_identifiable_from_maturity
KR65333J69A6,payment_lag_not_identifiable_from_maturity
KR65333J7964,missing_explicit_survival_coupon
KR65333J7972,payment_lag_not_identifiable_from_maturity
KR65333J79A5,payment_lag_not_identifiable_from_maturity
KR65333J8962,missing_explicit_survival_coupon
KR65333J8970,extra_formula_or_level_PMT_1_FRML
KR65333J89A4,payment_lag_not_identifiable_from_maturity
KR65333J9960,missing_explicit_survival_coupon
KR65333J9978,payment_lag_not_identifiable_from_maturity
KR65333J99A3,payment_lag_not_identifiable_from_maturity
KR65333J99C9,missing_explicit_survival_coupon
KR65333JA977,payment_lag_not_identifiable_from_maturity
KR65333JA9A9,payment_lag_not_identifiable_from_maturity
KR65333JB967,missing_explicit_survival_coupon
KR65333JB975,payment_lag_not_identifiable_from_maturity
KR65333JB9A8,payment_lag_not_identifiable_from_maturity
KR65333JC965,missing_explicit_survival_coupon
KR65333JC973,payment_lag_not_identifiable_from_maturity
KR65333JC9A7,payment_lag_not_identifiable_from_maturity
KR65333JD963,missing_explicit_survival_coupon
KR65333JD971,payment_lag_not_identifiable_from_maturity
KR65333JD9A6,payment_lag_not_identifiable_from_maturity
KR65333JE961,missing_explicit_survival_coupon
KR65333JF968,payment_lag_not_identifiable_from_maturity
KR65333JG966,payment_lag_not_identifiable_from_maturity
KR65333JH964,extra_formula_or_level_PMT_1_FRML
KR65333JH9A2,payment_lag_not_identifiable_from_maturity
KR65333JR971,extra_formula_or_level_PMT_1_FRML
KR65333JS979,payment_lag_not_identifiable_from_maturity
KR65333JT977,extra_formula_or_level_PMT_1_FRML
KR65333JV973,payment_lag_not_identifiable_from_maturity
KR65333JW971,missing_explicit_survival_coupon
KR65333JX979,missing_explicit_survival_coupon
KR65333JY977,missing_explicit_survival_coupon
KR6539312969,iv_missing_series
KR6539313967,iv_missing_series
KR6539322950,iv_missing_series
KR6539325961,iv_missing_series
KR6539326969,iv_missing_series
KR6539336968,iv_missing_series
KR6539340952,iv_missing_series
KR6539341950,iv_missing_series
KR6539397960,iv_missing_series
KR65393A4959,iv_missing_series
KR65393A5956,iv_missing_series
KR65393AB978,iv_missing_series
KR65393AQ950,iv_missing_series
KR65393AX956,iv_missing_series
KR65393AY954,iv_missing_series
KR65393B5989,iv_missing_series
KR65393BA960,iv_missing_series
KR65393CF975,iv_missing_series
KR65393CR954,iv_missing_series
KR65393DN969,iv_missing_series
KR65393EM951,iv_missing_series
KR65393EN959,iv_missing_series
KR65393FC975,iv_missing_series
KR65393GM964,iv_missing_series
KR65393JA963,iv_missing_series
KR65393JZ978,iv_missing_series
KR6541366698,iv_before_history
KR6543301529,iv_before_history
KR65433015B6,iv_before_history
KR6543301651,iv_before_history
KR6543301693,iv_before_history
KR65433016C2,iv_before_history
KR6543301743,iv_before_history
KR6543301792,iv_before_history
KR6543302543,iv_before_history
KR6543302618,iv_before_history
KR6543302626,iv_before_history
KR6543302691,iv_before_history
KR65433026C1,iv_before_history
KR6543302733,iv_before_history
KR6543302741,iv_before_history
KR6543302790,iv_before_history
KR6543303541,iv_before_history
KR6543303558,iv_before_history
KR6543303574,iv_before_history
KR6543303616,iv_before_history
KR6543303624,iv_before_history
KR6543303657,iv_before_history
KR6543303699,iv_before_history
KR65433036B2,iv_before_history
KR6543303715,iv_before_history
KR6543303780,iv_before_history
KR6543303A48,unsupported_PRCP_GRTE_RT
KR6543304564,iv_before_history
KR6543304598,iv_before_history
KR65433045B3,iv_before_history
KR6543304614,iv_before_history
KR6543304622,iv_before_history
KR6543304630,iv_before_history
KR6543304713,iv_before_history
KR6543304721,iv_before_history
KR6543304739,iv_before_history
KR6543305595,iv_before_history
KR65433055C0,iv_before_history
KR6543305611,iv_before_history
KR6543305637,iv_before_history
KR6543305710,iv_before_history
KR6543305728,iv_before_history
KR6543305736,iv_before_history
KR6543305744,iv_before_history
KR6543305751,iv_before_history
KR6543305819,missing_explicit_survival_coupon
KR6543306619,iv_before_history
KR6543306635,iv_before_history
KR6543306668,iv_before_history
KR6543306676,iv_before_history
KR65433066B9,iv_before_history
KR6543306734,iv_before_history
KR6543306742,iv_before_history
KR6543306791,iv_before_history
KR6543307526,iv_before_history
KR65433075B0,iv_before_history
KR6543307690,iv_before_history
KR65433076B8,iv_before_history
KR6543307716,iv_before_history
KR6543307724,iv_before_history
KR6543307740,iv_before_history
KR6543307799,iv_before_history
KR6543308516,iv_before_history
KR6543308557,iv_before_history
KR65433085A1,iv_before_history
KR65433085B9,iv_before_history
KR6543308623,iv_before_history
KR6543308664,iv_before_history
KR6543308680,iv_before_history
KR6543308698,iv_before_history
KR6543308714,iv_before_history
KR6543308771,iv_before_history
KR6543308854,missing_explicit_survival_coupon
KR6543309514,iv_before_history
KR6543309548,iv_before_history
KR6543309555,iv_before_history
KR6543309597,iv_before_history
KR65433095B8,iv_before_history
KR6543309621,iv_before_history
KR6543309662,iv_before_history
KR6543309688,iv_before_history
KR6543309696,iv_before_history
KR65433096A8,iv_before_history
KR6543309712,iv_before_history
KR6543309779,iv_before_history
KR65433097A6,missing_explicit_survival_coupon
KR65433099A2,payment_lag_not_identifiable_from_maturity
KR6543310546,iv_before_history
KR6543310553,iv_before_history
KR65433105A7,iv_before_history
KR65433105B5,iv_before_history
KR65433105C3,iv_before_history
KR6543310686,iv_before_history
KR65433106A5,iv_before_history
KR6543310710,iv_before_history
KR6543310736,iv_before_history
KR6543310785,iv_before_history
KR65433108B9,missing_explicit_survival_coupon
KR6543311569,iv_before_history
KR6543311577,iv_before_history
KR6543311585,iv_before_history
KR65433115B4,iv_before_history
KR65433115C2,iv_before_history
KR6543311718,iv_before_history
KR6543311726,iv_before_history
KR6543311742,iv_before_history
KR6543312567,iv_before_history
KR65433125A5,iv_before_history
KR6543312625,iv_before_history
KR6543312641,iv_before_history
KR6543312658,iv_before_history
KR65433126C9,iv_before_history
KR6543312740,iv_before_history
KR6543312781,iv_before_history
KR65433128A9,payment_lag_not_identifiable_from_maturity
KR6543313581,iv_before_history
KR6543313649,iv_before_history
KR6543313672,iv_before_history
KR6543313680,iv_before_history
KR65433136A2,iv_before_history
KR65433136C8,iv_before_history
KR6543313755,iv_before_history
KR65433138A8,payment_lag_not_identifiable_from_maturity
KR6543314548,iv_before_history
KR6543314589,iv_before_history
KR6543314647,iv_before_history
KR6543314654,iv_before_history
KR6543314688,iv_before_history
KR65433146A1,iv_before_history
KR6543314712,iv_before_history
KR6543314753,iv_before_history
KR6543314761,iv_before_history
KR6543315545,iv_before_history
KR6543315560,iv_before_history
KR6543315578,iv_before_history
KR65433155A2,iv_before_history
KR65433155B0,iv_before_history
KR6543315636,iv_before_history
KR6543315651,iv_before_history
KR6543315669,iv_before_history
KR65433156A0,iv_before_history
KR65433156C6,iv_before_history
KR6543315719,iv_before_history
KR6543315750,iv_before_history
KR6543316584,iv_before_history
KR65433165B9,iv_before_history
KR6543316634,iv_before_history
KR6543316642,iv_before_history
KR6543316659,iv_before_history
KR6543316667,iv_before_history
KR6543316758,iv_before_history
KR6543317517,iv_before_history
KR6543317574,iv_before_history
KR65433175B8,iv_before_history
KR65433175C6,iv_before_history
KR6543317657,iv_before_history
KR6543317665,iv_before_history
KR6543317699,iv_before_history
KR6543317756,iv_before_history
KR6543317798,iv_before_history
KR6543317855,payment_lag_not_identifiable_from_maturity
KR65433178A4,payment_lag_not_identifiable_from_maturity
KR6543318598,iv_before_history
KR65433185C5,iv_before_history
KR6543318671,iv_before_history
KR65433186A7,iv_before_history
KR65433186B5,iv_before_history
KR6543318721,iv_before_history
KR6543318747,iv_before_history
KR6543318754,iv_before_history
KR6543318762,iv_before_history
KR6543318796,iv_before_history
KR6543319547,iv_before_history
KR6543319570,iv_before_history
KR6543319596,iv_before_history
KR65433195B6,iv_before_history
KR65433195C4,iv_before_history
KR6543319638,iv_before_history
KR6543319661,iv_before_history
KR6543319729,iv_before_history
KR6543319760,iv_before_history
KR6543319786,iv_before_history
KR6543319968,missing_explicit_survival_coupon
KR6543320511,iv_before_history
KR6543320545,iv_before_history
KR6543320552,iv_before_history
KR6543320586,iv_before_history
KR6543320610,iv_before_history
KR6543320636,iv_before_history
KR6543320669,iv_before_history
KR6543320693,iv_before_history
KR6543320743,iv_before_history
KR6543320768,iv_before_history
KR6543320776,iv_before_history
KR6543321519,iv_before_history
KR6543321527,iv_before_history
KR6543321550,iv_before_history
KR6543321626,iv_before_history
KR65433216A2,iv_before_history
KR65433216C8,iv_before_history
KR6543321725,iv_before_history
KR6543321733,iv_before_history
KR6543321741,iv_before_history
KR6543321758,iv_before_history
KR6543321774,iv_before_history
KR6543321782,iv_before_history
KR65433217C6,missing_explicit_survival_coupon
KR6543322582,iv_before_history
KR65433225A3,iv_before_history
KR6543322624,iv_before_history
KR6543322673,iv_before_history
KR6543322699,iv_before_history
KR6543322715,iv_before_history
KR6543322731,iv_before_history
KR6543322749,iv_before_history
KR6543322798,iv_before_history
KR6543322830,missing_explicit_survival_coupon
KR6543322954,missing_explicit_survival_coupon
KR6543323580,iv_before_history
KR65433235B0,iv_before_history
KR65433235C8,iv_before_history
KR6543323663,iv_before_history
KR6543323697,iv_before_history
KR6543323747,iv_before_history
KR6543323754,iv_before_history
KR6543323770,iv_before_history
KR6543323796,iv_before_history
KR6543324562,iv_before_history
KR6543324588,iv_before_history
KR65433245B9,iv_before_history
KR6543324620,iv_before_history
KR6543324661,iv_before_history
KR6543324976,iv_missing_series
KR6543325593,iv_before_history
KR65433255B8,iv_before_history
KR6543325668,iv_before_history
KR65433256B6,iv_before_history
KR65433256C4,iv_before_history
KR6543325759,iv_before_history
KR6543325767,iv_before_history
KR6543325775,iv_before_history
KR6543326518,iv_before_history
KR6543326567,iv_before_history
KR6543326575,iv_before_history
KR65433265B7,iv_before_history
KR65433265C5,iv_before_history
KR6543326641,iv_before_history
KR6543326682,iv_before_history
KR65433266C3,iv_before_history
KR6543326757,iv_before_history
KR6543327524,iv_before_history
KR6543327565,iv_before_history
KR65433275C4,iv_before_history
KR6543327649,iv_before_history
KR6543327656,iv_before_history
KR6543327680,iv_before_history
KR65433276B4,iv_before_history
KR6543327771,iv_before_history
KR6543327797,iv_before_history
KR6543328563,iv_before_history
KR65433285A7,iv_before_history
KR65433285B5,iv_before_history
KR6543328654,iv_before_history
KR6543328688,iv_before_history
KR6543328696,iv_before_history
KR6543328712,iv_before_history
KR6543328738,iv_before_history
KR6543328753,iv_before_history
KR6543328761,iv_before_history
KR6543329546,iv_before_history
KR6543329553,iv_before_history
KR65433295A6,iv_before_history
KR6543329652,iv_before_history
KR6543329686,iv_before_history
KR65433296A4,iv_before_history
KR65433296B2,iv_before_history
KR65433296C0,iv_before_history
KR6543329751,iv_before_history
KR6543330544,iv_before_history
KR6543330593,iv_before_history
KR6543330635,iv_before_history
KR6543330692,iv_before_history
KR65433306A1,iv_before_history
KR65433306B9,iv_before_history
KR6543330726,iv_before_history
KR6543330734,iv_before_history
KR6543331542,iv_before_history
KR6543331591,iv_before_history
KR65433315C8,iv_before_history
KR6543331617,iv_before_history
KR6543331690,iv_before_history
KR6543331724,iv_before_history
KR6543331765,iv_before_history
KR6543332532,iv_before_history
KR6543332599,iv_before_history
KR65433325A1,iv_before_history
KR6543332631,iv_before_history
KR6543332672,iv_before_history
KR6543332698,iv_before_history
KR65433326B7,iv_before_history
KR65433326C5,iv_before_history
KR6543332722,iv_before_history
KR6543332763,iv_before_history
KR6543333530,iv_before_history
KR6543333571,iv_before_history
KR65433335B8,iv_before_history
KR6543333696,iv_before_history
KR6543333753,iv_before_history
KR6543333761,iv_before_history
KR6543333779,iv_before_history
KR6543333845,missing_explicit_survival_coupon
KR6543333A59,unsupported_PRCP_GRTE_RT
KR6543334538,iv_before_history
KR6543334553,iv_before_history
KR6543334579,iv_before_history
KR65433345A9,iv_before_history
KR65433345B7,iv_before_history
KR6543334611,iv_before_history
KR6543334660,iv_before_history
KR6543334686,iv_before_history
KR65433346B5,iv_before_history
KR65433346C3,iv_before_history
KR6543334769,iv_before_history
KR6543334843,missing_explicit_survival_coupon
KR6543335527,iv_before_history
KR6543335535,iv_before_history
KR65433355B6,iv_before_history
KR6543335642,iv_before_history
KR6543335683,iv_before_history
KR6543335691,iv_before_history
KR6543335717,iv_before_history
KR6543335741,iv_before_history
KR6543335758,iv_before_history
KR6543335766,iv_before_history
KR6543335923,missing_explicit_survival_coupon
KR6543336525,iv_before_history
KR6543336533,iv_before_history
KR65433365C3,iv_before_history
KR6543336640,iv_before_history
KR6543336699,iv_before_history
KR65433366A5,iv_before_history
KR6543336756,iv_before_history
KR6543337515,iv_before_history
KR6543337564,iv_before_history
KR65433375B4,iv_before_history
KR6543337630,iv_before_history
KR6543337655,iv_before_history
KR6543337671,iv_before_history
KR6543337697,iv_before_history
KR65433376B2,iv_before_history
KR6543337747,iv_before_history
KR6543337762,iv_before_history
KR6543337788,iv_before_history
KR65433378B8,missing_explicit_survival_coupon
KR6543338554,iv_before_history
KR6543338653,iv_before_history
KR6543338661,iv_before_history
KR6543338679,iv_before_history
KR65433386B1,iv_before_history
KR6543338737,iv_before_history
KR6543338786,iv_before_history
KR6543339529,iv_before_history
KR6543339552,iv_before_history
KR6543339578,iv_before_history
KR6543339586,iv_before_history
KR65433395B2,iv_before_history
KR6543339644,iv_before_history
KR6543339669,iv_before_history
KR6543339677,iv_before_history
KR6543339735,iv_before_history
KR6543339784,iv_before_history
KR6543339859,missing_explicit_survival_coupon
KR6543340550,iv_before_history
KR6543340584,iv_before_history
KR6543340592,iv_before_history
KR6543340642,iv_before_history
KR6543340675,iv_before_history
KR6543340691,iv_before_history
KR6543340758,iv_before_history
KR6543340766,iv_before_history
KR6543340790,iv_before_history
KR6543341541,iv_before_history
KR6543341582,iv_before_history
KR6543341699,iv_before_history
KR65433416A8,iv_before_history
KR6543341756,iv_before_history
KR6543341798,iv_before_history
KR6543342598,iv_before_history
KR65433425C5,iv_before_history
KR6543342648,iv_before_history
KR6543342697,iv_before_history
KR6543342754,iv_before_history
